GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US42003404000,42003404000,"Census Tract 4040, Allegheny County, Pennsylvania",646,48,471,46,0,10,471,46,274,43,42,21,418,52,186,38,5,7,0,10,8,13,19,13,156,47
1400000US42003405000,42003405000,"Census Tract 4050, Allegheny County, Pennsylvania",473,40,327,40,0,10,327,40,171,31,8,9,302,39,149,33,18,13,7,7,0,10,14,13,132,43
1400000US42003406000,42003406000,"Census Tract 4060, Allegheny County, Pennsylvania",1027,41,786,61,5,7,781,62,360,69,45,34,704,62,357,69,58,42,23,30,0,10,33,21,208,60
1400000US42003407001,42003407001,"Census Tract 4070.01, Allegheny County, Pennsylvania",2366,145,2082,187,41,48,2041,186,1256,177,19,30,1965,190,725,169,90,62,0,15,0,15,19,31,265,138
1400000US42003407002,42003407002,"Census Tract 4070.02, Allegheny County, Pennsylvania",2765,161,2328,195,60,74,2268,201,1474,217,112,98,2132,184,776,156,0,15,0,15,18,27,78,50,359,143
1400000US42003408001,42003408001,"Census Tract 4080.01, Allegheny County, Pennsylvania",2084,142,1744,136,0,15,1744,136,930,132,66,53,1665,142,775,153,26,29,13,21,0,15,46,38,294,96
1400000US42003408002,42003408002,"Census Tract 4080.02, Allegheny County, Pennsylvania",2279,112,2121,129,34,37,2087,135,1461,163,41,38,2031,134,594,147,27,31,0,15,0,15,11,18,147,85
1400000US42003409000,42003409000,"Census Tract 4090, Allegheny County, Pennsylvania",4449,143,4345,165,17,27,4328,161,3331,282,177,131,4085,194,949,231,144,94,0,16,0,16,18,30,86,73
1400000US42003410000,42003410000,"Census Tract 4100, Allegheny County, Pennsylvania",471,33,437,37,0,10,437,37,322,42,5,6,432,37,109,27,6,6,0,10,0,10,22,17,12,9
1400000US42003411000,42003411000,"Census Tract 4110, Allegheny County, Pennsylvania",2900,166,2587,186,0,15,2587,186,1746,208,98,67,2478,186,826,200,70,55,0,15,0,15,176,114,137,77
1400000US42003412001,42003412001,"Census Tract 4120.01, Allegheny County, Pennsylvania",3352,120,3190,151,16,27,3174,150,2310,222,210,134,2964,182,847,186,17,28,0,15,0,15,40,45,122,70
1400000US42003412002,42003412002,"Census Tract 4120.02, Allegheny County, Pennsylvania",1871,81,1770,92,0,15,1770,92,1219,136,43,34,1698,95,513,123,22,24,0,15,9,14,18,20,83,41
1400000US42003413100,42003413100,"Census Tract 4131, Allegheny County, Pennsylvania",2683,107,2472,124,0,15,2472,124,1617,180,92,76,2380,135,836,175,28,34,0,15,0,15,22,29,189,96
1400000US42003413201,42003413201,"Census Tract 4132.01, Allegheny County, Pennsylvania",1604,62,1487,70,0,10,1487,70,932,94,41,25,1428,70,555,93,20,23,0,10,0,10,0,10,117,54
1400000US42003413202,42003413202,"Census Tract 4132.02, Allegheny County, Pennsylvania",1206,64,1046,81,0,10,1046,81,746,110,64,38,960,79,300,70,31,27,0,10,0,10,37,45,123,44
1400000US42003413300,42003413300,"Census Tract 4133, Allegheny County, Pennsylvania",1934,69,1666,99,19,21,1647,100,1077,125,128,65,1501,102,558,119,21,22,0,10,0,10,51,42,217,69
1400000US42003413400,42003413400,"Census Tract 4134, Allegheny County, Pennsylvania",1643,75,1444,98,10,15,1434,100,1004,104,85,47,1323,102,422,84,16,18,0,10,0,10,18,21,181,63
1400000US42003413500,42003413500,"Census Tract 4135, Allegheny County, Pennsylvania",2890,121,2351,167,15,24,2336,171,1521,201,144,84,2157,182,769,191,75,55,35,40,0,15,38,44,501,155
1400000US42003414101,42003414101,"Census Tract 4141.01, Allegheny County, Pennsylvania",1969,106,1810,111,0,15,1810,111,1439,147,98,62,1698,121,371,126,0,15,0,15,0,15,0,15,159,76
1400000US42003414102,42003414102,"Census Tract 4141.02, Allegheny County, Pennsylvania",3037,161,2610,176,31,36,2579,175,1625,224,125,97,2425,166,938,189,49,44,0,15,16,25,106,52,321,148
1400000US42003414200,42003414200,"Census Tract 4142, Allegheny County, Pennsylvania",2228,132,2032,136,13,22,2019,137,1528,142,96,64,1903,152,474,147,33,40,0,15,0,15,68,55,128,78
1400000US42003415001,42003415001,"Census Tract 4150.01, Allegheny County, Pennsylvania",1622,90,1420,113,0,10,1420,113,907,137,102,55,1298,126,494,104,40,32,11,17,0,10,60,53,142,58
1400000US42003415002,42003415002,"Census Tract 4150.02, Allegheny County, Pennsylvania",1000,81,873,79,0,10,873,79,581,77,29,21,832,79,292,59,12,14,0,10,0,10,17,15,110,47
1400000US42003416000,42003416000,"Census Tract 4160, Allegheny County, Pennsylvania",832,30,590,46,4,5,586,46,332,48,49,30,521,48,245,49,29,15,3,4,0,10,41,23,201,42
1400000US42003417100,42003417100,"Census Tract 4171, Allegheny County, Pennsylvania",910,53,741,60,0,10,741,60,438,57,62,28,656,61,285,54,35,21,13,15,0,10,32,30,137,38
1400000US42003417200,42003417200,"Census Tract 4172, Allegheny County, Pennsylvania",653,46,430,64,5,9,425,63,206,44,61,40,364,65,213,65,11,11,0,10,0,10,25,20,198,54
1400000US42003418000,42003418000,"Census Tract 4180, Allegheny County, Pennsylvania",826,38,615,48,5,7,610,50,427,56,67,37,533,50,183,43,22,19,0,10,0,10,28,17,183,43
1400000US42003419000,42003419000,"Census Tract 4190, Allegheny County, Pennsylvania",1421,127,1038,107,0,10,1038,107,639,84,64,46,957,110,373,94,26,24,8,12,0,10,55,47,328,90
1400000US42003420000,42003420000,"Census Tract 4200, Allegheny County, Pennsylvania",835,41,618,52,0,10,618,52,377,56,36,28,561,59,241,50,5,7,0,10,0,10,30,19,187,47
1400000US42003421100,42003421100,"Census Tract 4211, Allegheny County, Pennsylvania",1933,80,1615,109,0,10,1615,109,1145,134,80,40,1508,102,443,101,97,41,9,15,0,10,135,66,183,69
1400000US42003421200,42003421200,"Census Tract 4212, Allegheny County, Pennsylvania",1718,90,1554,90,18,20,1536,92,1065,104,55,47,1415,111,457,95,56,62,0,10,0,10,15,17,149,53
1400000US42003422000,42003422000,"Census Tract 4220, Allegheny County, Pennsylvania",1869,98,1747,105,14,23,1733,106,1492,129,55,54,1635,127,199,76,93,61,0,15,0,15,23,37,99,72
1400000US42003423000,42003423000,"Census Tract 4230, Allegheny County, Pennsylvania",1269,93,1101,98,0,10,1101,98,693,95,55,38,1012,104,368,92,74,54,7,13,0,10,15,18,153,61
1400000US42003424000,42003424000,"Census Tract 4240, Allegheny County, Pennsylvania",1561,139,1097,106,0,10,1097,106,639,133,138,89,930,109,437,97,12,18,0,10,9,15,94,63,370,114
1400000US42003425000,42003425000,"Census Tract 4250, Allegheny County, Pennsylvania",1484,79,1084,108,6,11,1078,110,668,110,73,52,1005,107,402,99,4,10,0,10,0,10,51,50,349,116
1400000US42003426300,42003426300,"Census Tract 4263, Allegheny County, Pennsylvania",2469,137,2201,145,18,28,2183,152,1472,198,98,66,2085,161,711,164,0,15,0,15,0,15,0,15,268,96
1400000US42003426400,42003426400,"Census Tract 4264, Allegheny County, Pennsylvania",2018,120,1652,128,22,37,1630,124,1021,169,48,46,1548,128,594,145,80,61,15,23,0,10,39,43,327,129
1400000US42003426700,42003426700,"Census Tract 4267, Allegheny County, Pennsylvania",1162,76,947,81,9,16,938,80,483,100,51,51,874,85,442,99,13,20,13,20,0,10,28,43,187,77
1400000US42003426800,42003426800,"Census Tract 4268, Allegheny County, Pennsylvania",2248,60,1960,104,17,27,1943,107,1113,132,46,36,1897,107,801,142,43,38,0,15,0,15,48,42,240,104
1400000US42003427000,42003427000,"Census Tract 4270, Allegheny County, Pennsylvania",1940,153,1344,146,0,10,1344,146,931,138,139,60,1155,137,363,91,57,64,50,63,0,10,100,65,496,128
1400000US42003427100,42003427100,"Census Tract 4271, Allegheny County, Pennsylvania",2208,97,1842,134,0,15,1842,134,1229,167,43,42,1787,135,585,145,13,21,0,15,12,21,36,44,330,104
1400000US42003427200,42003427200,"Census Tract 4272, Allegheny County, Pennsylvania",2205,143,1742,166,0,10,1742,166,1185,204,167,108,1575,169,557,190,14,24,0,10,0,10,31,37,432,133
1400000US42003428100,42003428100,"Census Tract 4281, Allegheny County, Pennsylvania",508,40,316,43,0,10,316,43,182,47,0,10,308,43,129,42,0,10,0,10,0,10,23,20,169,58
1400000US42003428200,42003428200,"Census Tract 4282, Allegheny County, Pennsylvania",947,46,749,59,12,12,737,56,433,56,71,35,635,59,276,53,14,14,9,13,14,15,19,17,179,41
1400000US42003429100,42003429100,"Census Tract 4291, Allegheny County, Pennsylvania",1142,82,868,99,15,16,853,100,556,82,26,19,809,103,297,85,11,17,0,10,0,10,59,53,215,64
1400000US42003429201,42003429201,"Census Tract 4292.01, Allegheny County, Pennsylvania",1801,80,1686,86,0,10,1686,86,1090,115,69,41,1608,93,558,106,23,22,0,10,0,10,24,18,91,40
1400000US42003429202,42003429202,"Census Tract 4292.02, Allegheny County, Pennsylvania",1863,90,1704,103,18,19,1686,105,932,105,47,32,1621,116,727,98,38,29,0,10,0,10,9,15,150,59
1400000US42003429300,42003429300,"Census Tract 4293, Allegheny County, Pennsylvania",2350,124,1794,152,14,23,1780,152,1055,200,66,54,1714,152,622,155,33,36,0,15,0,15,58,45,498,127
1400000US42003429400,42003429400,"Census Tract 4294, Allegheny County, Pennsylvania",1863,96,1625,106,19,22,1606,109,930,103,54,36,1523,110,645,110,40,28,0,10,0,10,44,44,194,75
1400000US42003429500,42003429500,"Census Tract 4295, Allegheny County, Pennsylvania",2278,146,1739,163,18,29,1721,167,1004,180,104,70,1590,157,651,163,15,26,0,10,0,10,65,82,474,137
1400000US42003429600,42003429600,"Census Tract 4296, Allegheny County, Pennsylvania",1540,90,1346,107,14,16,1332,105,981,113,88,52,1206,103,320,81,27,22,10,15,0,10,27,41,167,75
1400000US42003429700,42003429700,"Census Tract 4297, Allegheny County, Pennsylvania",1064,42,885,78,13,20,872,78,649,101,0,10,798,92,223,72,50,46,0,10,0,10,10,15,169,82
1400000US42003430100,42003430100,"Census Tract 4301, Allegheny County, Pennsylvania",958,56,776,70,6,9,770,70,550,70,42,25,717,66,220,58,19,17,0,10,0,10,20,18,162,49
1400000US42003430200,42003430200,"Census Tract 4302, Allegheny County, Pennsylvania",2118,113,1632,177,19,32,1613,175,981,202,71,91,1503,165,593,145,66,48,39,43,0,10,77,78,409,127
1400000US42003431100,42003431100,"Census Tract 4311, Allegheny County, Pennsylvania",1712,108,1334,115,13,21,1321,114,988,135,142,66,1167,122,333,94,16,18,0,10,0,10,38,29,340,113
1400000US42003431400,42003431400,"Census Tract 4314, Allegheny County, Pennsylvania",988,69,748,79,0,10,748,79,461,89,35,24,700,75,253,66,16,15,6,9,0,10,54,42,186,60
1400000US42003431500,42003431500,"Census Tract 4315, Allegheny County, Pennsylvania",1728,119,1352,128,9,15,1343,129,787,124,111,67,1165,142,514,132,63,56,12,18,0,10,12,19,364,83
1400000US42003432300,42003432300,"Census Tract 4323, Allegheny County, Pennsylvania",1188,107,750,92,11,18,739,91,506,85,102,65,625,105,219,79,7,13,0,10,0,10,0,10,438,110
1400000US42003432400,42003432400,"Census Tract 4324, Allegheny County, Pennsylvania",1327,121,942,134,7,11,935,134,519,124,12,15,923,131,416,97,0,10,0,10,0,10,78,69,307,94
1400000US42003434000,42003434000,"Census Tract 4340, Allegheny County, Pennsylvania",760,41,692,44,7,7,685,43,496,48,37,16,630,46,182,38,22,13,4,5,3,4,11,9,57,27
1400000US42003435000,42003435000,"Census Tract 4350, Allegheny County, Pennsylvania",1203,43,1035,62,0,10,1035,62,627,76,78,33,929,62,396,64,17,15,4,5,0,10,28,22,140,42
1400000US42003437000,42003437000,"Census Tract 4370, Allegheny County, Pennsylvania",2222,208,2075,202,18,29,2057,199,1540,192,67,49,1957,191,476,133,59,51,0,15,21,33,102,87,45,50
1400000US42003439000,42003439000,"Census Tract 4390, Allegheny County, Pennsylvania",538,35,491,31,0,10,491,31,305,40,6,6,477,30,170,41,10,10,3,5,5,7,8,8,39,17
1400000US42003445500,42003445500,"Census Tract 4455, Allegheny County, Pennsylvania",1742,113,1396,119,0,10,1396,119,1104,133,42,32,1312,115,266,84,82,43,10,16,7,11,48,33,298,95
1400000US42003446000,42003446000,"Census Tract 4460, Allegheny County, Pennsylvania",712,44,675,44,0,10,675,44,543,46,25,16,647,48,128,31,26,14,0,10,0,10,5,7,32,17
1400000US42003447000,42003447000,"Census Tract 4470, Allegheny County, Pennsylvania",599,33,540,41,0,10,540,41,362,41,15,17,522,41,175,32,4,5,0,10,0,10,17,15,42,21
1400000US42003448000,42003448000,"Census Tract 4480, Allegheny County, Pennsylvania",561,36,415,43,2,4,413,43,247,39,38,21,375,42,156,42,17,12,0,10,0,10,17,11,129,30
1400000US42003449000,42003449000,"Census Tract 4490, Allegheny County, Pennsylvania",1008,56,811,59,6,9,805,59,475,56,95,42,692,75,314,59,14,19,12,19,0,10,12,13,185,57
1400000US42003450700,42003450700,"Census Tract 4507, Allegheny County, Pennsylvania",1618,115,1193,135,0,10,1193,135,763,134,151,76,1007,144,422,111,0,10,0,10,0,10,56,57,369,116
1400000US42003450800,42003450800,"Census Tract 4508, Allegheny County, Pennsylvania",1190,118,766,115,0,10,766,115,406,112,68,66,639,126,344,102,50,52,9,14,0,10,72,43,352,121
1400000US42003451101,42003451101,"Census Tract 4511.01, Allegheny County, Pennsylvania",1523,74,1423,95,0,10,1423,95,848,127,89,74,1325,107,539,127,9,14,0,10,9,14,49,56,51,32
1400000US42003451102,42003451102,"Census Tract 4511.02, Allegheny County, Pennsylvania",2004,117,1679,123,0,15,1679,123,960,152,22,25,1559,116,594,109,119,62,89,63,9,14,29,25,296,91
1400000US42003451104,42003451104,"Census Tract 4511.04, Allegheny County, Pennsylvania",1282,59,1189,77,9,13,1180,79,757,84,40,35,1119,90,396,93,30,31,0,10,0,10,10,16,83,49
1400000US42003451105,42003451105,"Census Tract 4511.05, Allegheny County, Pennsylvania",2189,145,1770,145,0,15,1770,145,935,211,98,98,1638,176,805,210,19,33,0,15,15,24,39,45,380,123
1400000US42003451300,42003451300,"Census Tract 4513, Allegheny County, Pennsylvania",2731,142,2483,155,25,27,2458,157,1730,190,44,40,2322,150,621,142,121,79,79,70,0,15,40,36,208,80
1400000US42003452000,42003452000,"Census Tract 4520, Allegheny County, Pennsylvania",2224,159,1901,174,60,50,1841,175,1217,192,106,89,1735,176,589,195,60,44,0,15,0,15,63,62,260,94
1400000US42003453003,42003453003,"Census Tract 4530.03, Allegheny County, Pennsylvania",755,53,592,57,0,10,592,57,363,55,12,15,570,60,219,60,17,16,10,12,0,10,36,25,127,47
1400000US42003453004,42003453004,"Census Tract 4530.04, Allegheny County, Pennsylvania",3195,171,2805,200,0,15,2805,200,1959,222,208,116,2580,215,793,191,97,84,0,15,0,15,112,100,278,121
1400000US42003455000,42003455000,"Census Tract 4550, Allegheny County, Pennsylvania",651,35,535,37,15,13,520,40,325,40,47,28,455,38,170,29,31,17,5,6,3,4,21,12,95,24
1400000US42003456001,42003456001,"Census Tract 4560.01, Allegheny County, Pennsylvania",1284,80,1159,92,11,17,1148,92,719,105,8,12,1140,93,404,92,28,24,0,10,0,10,11,15,114,57
1400000US42003456003,42003456003,"Census Tract 4560.03, Allegheny County, Pennsylvania",2629,125,2343,149,0,15,2343,149,1633,188,178,132,2131,177,680,146,48,45,16,26,0,15,34,40,252,108
1400000US42003456004,42003456004,"Census Tract 4560.04, Allegheny County, Pennsylvania",2128,147,1660,174,15,24,1645,172,1121,163,78,81,1567,184,524,144,21,24,0,10,0,10,23,36,445,151
1400000US42003457100,42003457100,"Census Tract 4571, Allegheny County, Pennsylvania",760,46,533,54,0,10,533,54,336,58,59,38,460,50,179,48,22,17,6,9,4,5,27,18,200,53
1400000US42003457200,42003457200,"Census Tract 4572, Allegheny County, Pennsylvania",1768,82,1319,111,8,14,1311,112,834,129,111,66,1161,118,414,91,47,42,39,41,0,10,22,21,427,104
1400000US42003458000,42003458000,"Census Tract 4580, Allegheny County, Pennsylvania",3762,220,3160,231,34,49,3126,244,1890,268,110,80,2967,242,1153,197,17,26,0,15,0,15,18,27,584,166
1400000US42003459101,42003459101,"Census Tract 4591.01, Allegheny County, Pennsylvania",683,36,541,49,7,9,534,49,342,57,11,11,497,51,185,44,19,17,0,10,7,10,42,33,100,39
1400000US42003459102,42003459102,"Census Tract 4591.02, Allegheny County, Pennsylvania",2494,116,2355,124,18,29,2337,128,1412,190,71,59,2266,142,925,174,0,15,0,15,0,15,64,52,75,45
1400000US42003459201,42003459201,"Census Tract 4592.01, Allegheny County, Pennsylvania",2847,161,2348,206,0,15,2348,206,1396,191,141,89,2157,211,880,171,88,59,16,26,0,15,90,97,409,171
1400000US42003459202,42003459202,"Census Tract 4592.02, Allegheny County, Pennsylvania",490,23,419,34,4,5,415,34,247,34,39,23,376,33,156,34,3,4,0,10,0,10,3,5,68,26
1400000US42003460001,42003460001,"Census Tract 4600.01, Allegheny County, Pennsylvania",2041,89,1635,110,9,14,1626,109,884,143,26,24,1600,109,702,129,24,26,0,10,0,10,18,19,388,100
1400000US42003460002,42003460002,"Census Tract 4600.02, Allegheny County, Pennsylvania",1425,78,1171,77,0,10,1171,77,797,108,104,59,1067,87,364,102,8,13,0,10,0,10,0,10,254,68
1400000US42003461000,42003461000,"Census Tract 4610, Allegheny County, Pennsylvania",612,28,466,42,2,3,464,42,217,35,21,14,436,42,237,36,17,11,3,6,0,10,31,24,115,28
1400000US42003462100,42003462100,"Census Tract 4621, Allegheny County, Pennsylvania",1106,92,726,108,0,10,726,108,471,121,152,72,554,111,239,73,9,15,9,15,0,10,7,11,373,117
1400000US42003462600,42003462600,"Census Tract 4626, Allegheny County, Pennsylvania",1433,113,1000,132,0,10,1000,132,551,131,80,41,911,133,420,108,4,10,0,10,0,10,50,52,383,121
1400000US42003463900,42003463900,"Census Tract 4639, Allegheny County, Pennsylvania",1240,140,901,124,0,10,901,124,460,112,229,90,663,113,427,108,21,23,0,10,0,10,72,68,267,79
1400000US42003464300,42003464300,"Census Tract 4643, Allegheny County, Pennsylvania",1606,124,1267,132,0,10,1267,132,730,124,109,78,1150,121,506,118,59,36,8,14,0,10,27,29,312,96
1400000US42003464400,42003464400,"Census Tract 4644, Allegheny County, Pennsylvania",1584,118,958,170,0,10,958,170,421,113,107,66,818,156,504,145,43,56,33,53,0,10,14,16,612,157
1400000US42003465600,42003465600,"Census Tract 4656, Allegheny County, Pennsylvania",1237,107,916,110,6,9,910,109,581,97,147,71,754,125,310,91,9,14,0,10,0,10,48,33,273,82
1400000US42003465800,42003465800,"Census Tract 4658, Allegheny County, Pennsylvania",1563,125,1287,141,0,10,1287,141,753,115,97,62,1165,141,484,106,32,41,0,10,25,38,22,18,254,89
1400000US42003468700,42003468700,"Census Tract 4687, Allegheny County, Pennsylvania",769,62,568,74,6,9,562,74,301,59,34,19,522,73,251,67,12,12,0,10,0,10,56,29,145,60
1400000US42003468800,42003468800,"Census Tract 4688, Allegheny County, Pennsylvania",1223,76,979,79,5,8,974,79,642,94,128,69,754,111,281,98,41,51,0,10,51,56,43,42,201,71
1400000US42003468900,42003468900,"Census Tract 4689, Allegheny County, Pennsylvania",1887,114,1484,134,17,20,1467,133,907,123,231,93,1192,133,526,123,24,28,0,10,0,10,17,20,386,100
1400000US42003469000,42003469000,"Census Tract 4690, Allegheny County, Pennsylvania",2091,84,1774,96,8,13,1766,96,984,110,117,65,1629,124,737,114,54,37,20,22,0,10,50,36,267,79
1400000US42003470300,42003470300,"Census Tract 4703, Allegheny County, Pennsylvania",1758,88,1389,102,17,21,1372,108,867,112,69,41,1290,110,476,107,47,35,0,10,0,10,74,37,295,92
1400000US42003470400,42003470400,"Census Tract 4704, Allegheny County, Pennsylvania",1340,78,1126,71,0,10,1126,71,618,94,30,24,1078,79,483,102,27,25,9,14,0,10,20,23,194,59
1400000US42003470501,42003470501,"Census Tract 4705.01, Allegheny County, Pennsylvania",1974,135,1802,147,16,26,1786,145,1036,173,86,53,1667,153,716,171,52,41,0,10,0,10,40,31,132,76
1400000US42003470502,42003470502,"Census Tract 4705.02, Allegheny County, Pennsylvania",1300,55,1154,83,2,6,1152,83,678,95,81,62,1058,92,445,103,47,43,9,16,0,10,34,30,112,62
